,uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
14064,3213929,5143,2247099,0.4,-0.4,2024-08-21 20:51:49,超级王牌,320,gfg_320101_1724244709272_110016,1.10.223.2,5.000000000000
14065,1546401,5159,2854580,0.3076923076923077,-0.2769230769230769,2024-08-21 20:51:49,罗马竞技场,311,gfg_311101_1724244709519_109854,115.164.209.92,0.650000000000
14066,3776569,40153,3858739,1.8,-1.2,2024-08-21 20:51:49,神龙捕鱼,203,gfg_203101_1724244708974_12444,120.29.109.68,10.000000000000
14067,3165547,5069,2010892,6.0,-6.0,2024-08-21 20:51:50,新看四张抢庄牛牛,126,gfg_126101_1724244690365_40637,36.113.30.194,1.000000000000
14068,1209833,5029,1784230,14.0,0.0,2024-08-21 20:51:52,金蟾捕鱼,201,gfg_201102_1724244711965_12433,123.139.60.7,1.000000000000
14069,4009066,40152,3858661,0.2,-0.2,2024-08-21 20:51:52,超级王牌,320,gfg_320101_1724244712185_109356,120.28.192.61,10.000000000000
14070,4009066,40152,3858661,0.2,-0.18,2024-08-21 20:51:54,超级王牌,320,gfg_320101_1724244714638_109356,120.28.192.61,10.000000000000
14071,3776569,40153,3858739,1.8,0.9,2024-08-21 20:51:55,神龙捕鱼,203,gfg_203101_1724244714974_12444,120.29.109.68,10.000000000000
14072,3261698,5080,2061061,1.0,-1.0,2024-08-21 20:51:57,十倍金牛,904,gfg_904101_1724244717728_110070,223.198.74.143,1.000000000000
14073,3594081,40227,4420621,0.25,-0.24,2024-08-21 20:52:02,大运夺宝,302,gfg_302101_1724244722153_109730,104.28.213.127,2.000000000000
14074,1209833,5029,1784230,9.0,-5.0,2024-08-21 20:52:03,金蟾捕鱼,201,gfg_201102_1724244723864_12433,123.139.60.7,1.000000000000
14075,3443546,5069,2010892,1.0,-1.0,2024-08-21 20:52:07,炸金花,12,ld_12101_1724244720_2,27.68.137.238,1.000000000000
14076,1546401,5159,2854580,0.3076923076923077,-0.3076923076923077,2024-08-21 20:52:08,罗马竞技场,311,gfg_311101_1724244728895_109854,115.164.209.92,0.650000000000
14077,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:52:11,十倍金牛,904,gfg_904101_1724244731721_110078,110.54.176.247,10.000000000000
14078,1209833,5029,1784230,11.0,-5.0,2024-08-21 20:52:12,金蟾捕鱼,201,gfg_201102_1724244732864_12433,123.139.60.7,1.000000000000
14079,4009643,40153,3858739,0.25,-0.25,2024-08-21 20:52:15,超级王牌,320,gfg_320101_1724244735795_109890,175.176.20.35,10.000000000000
14080,1209833,5029,1784230,11.0,-9.0,2024-08-21 20:52:21,金蟾捕鱼,201,gfg_201102_1724244741864_12433,123.139.60.7,1.000000000000
14081,3776569,40153,3858739,1.5,0.1,2024-08-21 20:52:24,神龙捕鱼,203,gfg_203101_1724244744873_12444,120.29.109.68,10.000000000000
14082,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:52:25,十倍金牛,904,gfg_904101_1724244745641_110078,110.54.176.247,10.000000000000
14083,3594081,40227,4420621,0.25,0.0,2024-08-21 20:52:27,大运夺宝,302,gfg_302101_1724244747120_109730,104.28.213.127,2.000000000000
14084,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:52:30,十倍金牛,904,gfg_904101_1724244750250_110078,110.54.176.247,10.000000000000
14085,1209833,5029,1784230,7.0,-2.0,2024-08-21 20:52:33,金蟾捕鱼,201,gfg_201102_1724244753864_12433,123.139.60.7,1.000000000000
14086,3594081,40227,4420621,0.25,-0.2,2024-08-21 20:52:33,大运夺宝,302,gfg_302101_1724244753193_109730,104.28.213.127,2.000000000000
14087,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:52:37,十倍金牛,904,gfg_904101_1724244757530_110078,110.54.176.247,10.000000000000
14088,3594081,40227,4420621,0.25,-0.225,2024-08-21 20:52:39,大运夺宝,302,gfg_302101_1724244759462_109730,104.28.213.127,2.000000000000
14089,1209833,5029,1784230,3.0,-3.0,2024-08-21 20:52:42,金蟾捕鱼,201,gfg_201102_1724244762864_12433,123.139.60.7,1.000000000000
14090,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:52:42,大运夺宝,302,gfg_302101_1724244762558_109730,104.28.213.127,2.000000000000
14091,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:52:43,十倍金牛,904,gfg_904101_1724244763131_110078,110.54.176.247,10.000000000000
14092,4009643,40153,3858739,0.25,-0.25,2024-08-21 20:52:43,超级王牌,320,gfg_320101_1724244763466_109890,175.176.20.35,10.000000000000
14093,1209833,5029,1784230,3.0,-3.0,2024-08-21 20:52:45,金蟾捕鱼,201,gfg_201102_1724244765864_12433,123.139.60.7,1.000000000000
14094,3443546,5069,2010892,57.0,-57.0,2024-08-21 20:52:46,炸金花,12,ld_12101_1724244738_2,27.68.137.238,1.000000000000
14095,3213929,5143,2247099,0.4,-0.4,2024-08-21 20:52:46,超级王牌,320,gfg_320101_1724244766373_110016,1.10.223.2,5.000000000000
14096,4009823,40252,4893165,1.846153846153846,-0.923076923076923,2024-08-21 20:52:46,金蟾捕鱼,201,gfg_201101_1724244766851_12446,138.97.217.168,0.650000000000
14097,3213929,5143,2247099,0.4,3.84,2024-08-21 20:52:47,超级王牌,320,gfg_320101_1724244767795_110016,1.10.223.2,5.000000000000
14098,3594081,40227,4420621,0.25,-0.2,2024-08-21 20:52:47,大运夺宝,302,gfg_302101_1724244767098_109730,104.28.213.127,2.000000000000
14099,1209833,5029,1784230,5.0,-5.0,2024-08-21 20:52:48,金蟾捕鱼,201,gfg_201102_1724244768864_12433,123.139.60.7,1.000000000000
14100,3776569,40153,3858739,0.7,9.3,2024-08-21 20:52:51,神龙捕鱼,203,gfg_203101_1724244771873_12444,120.29.109.68,10.000000000000
14101,1546401,5159,2854580,0.3076923076923077,-0.2769230769230769,2024-08-21 20:52:54,罗马竞技场,311,gfg_311101_1724244774770_109854,115.164.209.92,0.650000000000
14102,3984421,40056,2797610,0.1,-0.1,2024-08-21 20:52:57,超级王牌,320,gfg_320101_1724244777732_110052,110.54.206.113,10.000000000000
14103,3776569,40153,3858739,1.6,2.4,2024-08-21 20:52:57,神龙捕鱼,203,gfg_203101_1724244777873_12444,120.29.109.68,10.000000000000
14104,4009497,40226,4420615,4.615384615384615,-4.615384615384615,2024-08-21 20:52:57,人鱼传说,204,gfg_204102_1724244777636_12442,191.26.130.234,0.650000000000
14105,1546401,5159,2854580,0.3076923076923077,-0.24615384615384614,2024-08-21 20:53:00,罗马竞技场,311,gfg_311101_1724244780928_109854,115.164.209.92,0.650000000000
14106,1209833,5029,1784230,8.0,-8.0,2024-08-21 20:53:03,金蟾捕鱼,201,gfg_201102_1724244783864_12433,123.139.60.7,1.000000000000
14107,3213929,5143,2247099,0.4,-0.4,2024-08-21 20:53:04,超级王牌,320,gfg_320101_1724244784618_110016,1.10.223.2,5.000000000000
14108,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:53:04,大运夺宝,302,gfg_302101_1724244784537_109730,104.28.213.127,2.000000000000
14109,3776569,40153,3858739,1.6,-0.8,2024-08-21 20:53:06,神龙捕鱼,203,gfg_203101_1724244786873_12444,120.29.109.68,10.000000000000
14110,1546401,5159,2854580,0.3076923076923077,-0.3076923076923077,2024-08-21 20:53:07,罗马竞技场,311,gfg_311101_1724244787008_109854,115.164.209.92,0.650000000000
14111,4009066,40152,3858661,0.2,-0.2,2024-08-21 20:53:08,超级王牌,320,gfg_320101_1724244788535_109356,120.28.192.61,10.000000000000
14112,3261698,5080,2061061,1.0,-1.0,2024-08-21 20:53:09,十倍金牛,904,gfg_904101_1724244789338_110070,223.198.74.143,1.000000000000
14113,4009066,40152,3858661,0.1,-0.1,2024-08-21 20:53:13,超级王牌,320,gfg_320101_1724244793883_109356,120.28.192.61,10.000000000000
14114,3806340,40056,2797610,0.0,0.0,2024-08-21 20:53:14,财神捕鱼,202,gfg_202101_1724244794853_12447,180.195.112.75,10.000000000000
14115,4009066,40152,3858661,0.1,-0.1,2024-08-21 20:53:16,超级王牌,320,gfg_320101_1724244796111_109356,120.28.192.61,10.000000000000
14116,3213929,5143,2247099,0.4,-0.24,2024-08-21 20:53:18,超级王牌,320,gfg_320101_1724244798501_110016,1.10.223.2,5.000000000000
14117,3984421,40056,2797610,0.1,-0.1,2024-08-21 20:53:20,超级王牌,320,gfg_320101_1724244800072_110052,110.54.206.113,10.000000000000
14118,1209833,5029,1784230,7.0,-7.0,2024-08-21 20:53:21,金蟾捕鱼,201,gfg_201102_1724244801864_12433,123.139.60.7,1.000000000000
14119,1272565,5009,1582000,37.0,66.5,2024-08-21 20:53:23,炸金花,12,ld_12101_1724244777_2,39.144.156.162,1.000000000000
14120,3806340,40056,2797610,0.0,0.0,2024-08-21 20:53:23,财神捕鱼,202,gfg_202101_1724244803853_12447,180.195.112.75,10.000000000000
14121,3594081,40227,4420621,0.25,-0.15,2024-08-21 20:53:26,大运夺宝,302,gfg_302101_1724244806353_109730,104.28.213.127,2.000000000000
14122,1209833,5029,1784230,8.0,-8.0,2024-08-21 20:53:27,金蟾捕鱼,201,gfg_201102_1724244807864_12433,123.139.60.7,1.000000000000
14123,3261698,5080,2061061,1.0,-1.0,2024-08-21 20:53:27,十倍金牛,904,gfg_904101_1724244807596_110070,223.198.74.143,1.000000000000
14124,1546401,5159,2854580,0.3076923076923077,-0.3076923076923077,2024-08-21 20:53:27,罗马竞技场,311,gfg_311101_1724244807835_109854,115.164.209.92,0.650000000000
14125,4009066,40152,3858661,0.1,-0.1,2024-08-21 20:53:28,超级王牌,320,gfg_320101_1724244808701_109356,120.28.192.61,10.000000000000
14126,2613875,5029,1784230,0.9,-0.9,2024-08-21 20:53:29,财神捕鱼,202,gfg_202101_1724244809498_12448,112.96.82.239,1.000000000000
14127,3806340,40056,2797610,0.4,-0.4,2024-08-21 20:53:29,财神捕鱼,202,gfg_202101_1724244809853_12447,180.195.112.75,10.000000000000
14128,3213929,5143,2247099,0.4,-0.4,2024-08-21 20:53:30,超级王牌,320,gfg_320101_1724244810454_110016,1.10.223.2,5.000000000000
14129,1546401,5159,2854580,0.3076923076923077,-0.2153846153846154,2024-08-21 20:53:31,罗马竞技场,311,gfg_311101_1724244811552_109854,115.164.209.92,0.650000000000
14130,3594081,40227,4420621,0.25,0.25,2024-08-21 20:53:32,大运夺宝,302,gfg_302101_1724244812800_109730,104.28.213.127,2.000000000000
14131,1209833,5029,1784230,9.0,-9.0,2024-08-21 20:53:42,金蟾捕鱼,201,gfg_201102_1724244822865_12433,123.139.60.7,1.000000000000
14132,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:53:43,大运夺宝,302,gfg_302101_1724244823879_109730,104.28.213.127,2.000000000000
14133,4009066,40152,3858661,0.1,-0.1,2024-08-21 20:53:44,超级王牌,320,gfg_320101_1724244824841_109356,120.28.192.61,10.000000000000
14134,1209833,5029,1784230,6.0,-6.0,2024-08-21 20:53:48,金蟾捕鱼,201,gfg_201102_1724244828864_12433,123.139.60.7,1.000000000000
14135,3722322,40153,3858739,0.1,-0.1,2024-08-21 20:53:48,超级王牌,320,gfg_320101_1724244828752_110096,143.44.165.80,10.000000000000
14136,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:53:48,大运夺宝,302,gfg_302101_1724244828489_109730,104.28.213.127,2.000000000000
14137,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:53:49,十倍金牛,904,gfg_904101_1724244829655_110078,110.54.176.247,10.000000000000
14138,4009643,40153,3858739,0.25,-0.25,2024-08-21 20:53:55,超级王牌,320,gfg_320101_1724244835792_109890,175.176.20.35,10.000000000000
14139,4009497,40226,4420615,4.615384615384615,-1.5384615384615383,2024-08-21 20:53:57,人鱼传说,204,gfg_204102_1724244837636_12442,191.26.130.234,0.650000000000
14140,3261698,5080,2061061,1.5,-1.05,2024-08-21 20:54:01,十倍金牛,904,gfg_904101_1724244841021_110070,223.198.74.143,1.000000000000
14141,4009900,40152,3858661,0.5,-0.5,2024-08-21 20:54:01,三倍小丑,308,gfg_308101_1724244841845_110116,49.150.12.105,10.000000000000
14142,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:54:04,十倍金牛,904,gfg_904101_1724244844104_110078,110.54.176.247,10.000000000000
14143,3261698,5080,2061061,1.5,-1.5,2024-08-21 20:54:06,十倍金牛,904,gfg_904101_1724244846336_110070,223.198.74.143,1.000000000000
14144,3594081,40227,4420621,0.25,-0.175,2024-08-21 20:54:06,大运夺宝,302,gfg_302101_1724244846824_109730,104.28.213.127,2.000000000000
14145,4009066,40152,3858661,0.1,-0.1,2024-08-21 20:54:07,超级王牌,320,gfg_320101_1724244847895_109356,120.28.192.61,10.000000000000
14146,1272565,5009,1582000,1.0,-1.0,2024-08-21 20:54:08,炸金花,12,ld_12101_1724244842_2,39.144.156.162,1.000000000000
14147,4009643,40153,3858739,0.25,-0.25,2024-08-21 20:54:11,超级王牌,320,gfg_320101_1724244851267_109890,175.176.20.35,10.000000000000
14148,3594081,40227,4420621,0.25,0.05,2024-08-21 20:54:11,大运夺宝,302,gfg_302101_1724244851372_109730,104.28.213.127,2.000000000000
14149,3514475,40240,4607576,13.333333333333334,-13.333333333333334,2024-08-21 20:54:12,十倍金牛,804,1726852882804101712,223.204.221.23,0.150000000000
14150,3594081,40227,4420621,0.25,-0.225,2024-08-21 20:54:14,大运夺宝,302,gfg_302101_1724244854461_109730,104.28.213.127,2.000000000000
14151,4009066,40152,3858661,0.1,-0.1,2024-08-21 20:54:15,超级王牌,320,gfg_320101_1724244855134_109356,120.28.192.61,10.000000000000
14152,3722322,40153,3858739,0.1,-0.1,2024-08-21 20:54:15,超级王牌,320,gfg_320101_1724244855692_110096,143.44.165.80,10.000000000000
14153,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:54:21,大运夺宝,302,gfg_302101_1724244861931_109730,104.28.213.127,2.000000000000
14154,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:54:22,十倍金牛,904,gfg_904101_1724244862959_110078,110.54.176.247,10.000000000000
14155,3806340,40056,2797610,0.0,0.0,2024-08-21 20:54:23,财神捕鱼,202,gfg_202101_1724244863742_12447,180.195.112.75,10.000000000000
14156,3722322,40153,3858739,0.1,-0.09,2024-08-21 20:54:24,超级王牌,320,gfg_320101_1724244864077_110096,143.44.165.80,10.000000000000
14157,3594081,40227,4420621,0.25,-0.2,2024-08-21 20:54:28,大运夺宝,302,gfg_302101_1724244868062_109730,104.28.213.127,2.000000000000
14158,3722322,40153,3858739,0.1,-0.1,2024-08-21 20:54:30,超级王牌,320,gfg_320101_1724244870314_110096,143.44.165.80,10.000000000000
14159,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:54:31,大运夺宝,302,gfg_302101_1724244871162_109730,104.28.213.127,2.000000000000
14160,2613875,5029,1784230,0.6,-0.6,2024-08-21 20:54:32,财神捕鱼,202,gfg_202101_1724244872388_12448,112.96.82.239,1.000000000000
14161,4009066,40152,3858661,0.1,-0.1,2024-08-21 20:54:32,超级王牌,320,gfg_320101_1724244872301_109356,120.28.192.61,10.000000000000
14162,3594081,40227,4420621,0.25,0.01,2024-08-21 20:54:32,大运夺宝,302,gfg_302101_1724244872602_109730,104.28.213.127,2.000000000000
14163,4009066,40152,3858661,0.1,-0.1,2024-08-21 20:54:33,超级王牌,320,gfg_320101_1724244873541_109356,120.28.192.61,10.000000000000
14164,3594081,40227,4420621,0.25,0.0,2024-08-21 20:54:35,大运夺宝,302,gfg_302101_1724244875685_109730,104.28.213.127,2.000000000000
14165,3213929,5143,2247099,0.4,-0.38,2024-08-21 20:54:37,超级王牌,320,gfg_320101_1724244877443_110016,1.10.223.2,5.000000000000
14166,4009497,40226,4420615,1.5384615384615383,-1.5384615384615383,2024-08-21 20:54:42,人鱼传说,204,gfg_204102_1724244882525_12442,191.26.130.234,0.650000000000
14167,3261698,5080,2061061,1.5,-1.5,2024-08-21 20:54:43,十倍金牛,904,gfg_904101_1724244883687_110070,223.198.74.143,1.000000000000
14168,3984421,40056,2797610,0.1,-0.1,2024-08-21 20:54:43,超级王牌,320,gfg_320101_1724244883575_110052,110.54.206.113,10.000000000000
14169,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:54:43,大运夺宝,302,gfg_302101_1724244883497_109730,104.28.213.127,2.000000000000
14170,3722322,40153,3858739,0.1,-0.1,2024-08-21 20:54:44,超级王牌,320,gfg_320101_1724244884904_110096,143.44.165.80,10.000000000000
14171,3722322,40153,3858739,0.1,-0.1,2024-08-21 20:54:46,超级王牌,320,gfg_320101_1724244886100_110096,143.44.165.80,10.000000000000
14172,2613875,5029,1784230,0.6,-0.6,2024-08-21 20:54:47,财神捕鱼,202,gfg_202101_1724244887388_12448,112.96.82.239,1.000000000000
14173,3886499,40056,2797610,1.0,1.7,2024-08-21 20:54:47,十倍金牛,904,gfg_904101_1724244887104_110078,110.54.176.247,10.000000000000
14174,3984421,40056,2797610,0.1,-0.1,2024-08-21 20:54:47,超级王牌,320,gfg_320101_1724244887355_110052,110.54.206.113,10.000000000000
14175,3984421,40056,2797610,0.1,-0.1,2024-08-21 20:54:51,超级王牌,320,gfg_320101_1724244891194_110052,110.54.206.113,10.000000000000
14176,2613875,5029,1784230,1.6,-1.6,2024-08-21 20:54:56,财神捕鱼,202,gfg_202101_1724244896388_12448,112.96.82.239,1.000000000000
14177,3712921,40056,2797610,0.1,0.2,2024-08-21 20:54:57,金蟾捕鱼,201,gfg_201101_1724244897902_12453,112.209.62.147,10.000000000000
14178,4009643,40153,3858739,0.25,-0.25,2024-08-21 20:54:58,超级王牌,320,gfg_320101_1724244898416_109890,175.176.20.35,10.000000000000
14179,2613875,5029,1784230,0.8,-0.8,2024-08-21 20:54:59,财神捕鱼,202,gfg_202101_1724244899388_12448,112.96.82.239,1.000000000000
14180,4009066,40152,3858661,0.1,0.27999999999999997,2024-08-21 20:54:59,超级王牌,320,gfg_320101_1724244900029_109356,120.28.192.61,10.000000000000
14181,2613875,5029,1784230,1.2,-1.2,2024-08-21 20:55:02,财神捕鱼,202,gfg_202101_1724244902388_12448,112.96.82.239,1.000000000000
14182,3806340,40056,2797610,0.3,-0.1,2024-08-21 20:55:02,财神捕鱼,202,gfg_202101_1724244902742_12447,180.195.112.75,10.000000000000
14183,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:55:03,十倍金牛,904,gfg_904101_1724244903043_110078,110.54.176.247,10.000000000000
14184,3594081,40227,4420621,0.25,0.15,2024-08-21 20:55:05,大运夺宝,302,gfg_302101_1724244905339_109730,104.28.213.127,2.000000000000
14185,3712921,40056,2797610,0.5,-0.1,2024-08-21 20:55:06,金蟾捕鱼,201,gfg_201101_1724244906901_12453,112.209.62.147,10.000000000000
14186,3722322,40153,3858739,0.1,-0.1,2024-08-21 20:55:06,超级王牌,320,gfg_320101_1724244906042_110096,143.44.165.80,10.000000000000
14187,3806340,40056,2797610,1.1,-1.1,2024-08-21 20:55:08,财神捕鱼,202,gfg_202101_1724244908742_12447,180.195.112.75,10.000000000000
14188,3604544,40056,2797610,0.1,-0.1,2024-08-21 20:55:09,旺来,304,gfg_304101_1724244909292_110134,112.198.66.85,10.000000000000
14189,3213929,5143,2247099,0.4,-0.4,2024-08-21 20:55:10,超级王牌,320,gfg_320101_1724244911008_110016,1.10.223.2,5.000000000000
14190,2613875,5029,1784230,0.6,-0.6,2024-08-21 20:55:11,财神捕鱼,202,gfg_202101_1724244911388_12448,112.96.82.239,1.000000000000
14191,3806340,40056,2797610,0.0,0.2,2024-08-21 20:55:14,财神捕鱼,202,gfg_202101_1724244914742_12447,180.195.112.75,10.000000000000
14192,3722322,40153,3858739,0.1,-0.1,2024-08-21 20:55:15,超级王牌,320,gfg_320101_1724244915830_110096,143.44.165.80,10.000000000000
14193,4009497,40226,4420615,6.153846153846153,-6.153846153846153,2024-08-21 20:55:15,人鱼传说,204,gfg_204102_1724244915525_12442,191.26.130.234,0.650000000000
14194,4009493,40240,4607576,1.3333333333333335,-1.3333333333333335,2024-08-21 20:55:16,十倍金牛,804,1727916132804101494,45.158.180.111,0.150000000000
14195,3514475,40240,4607576,12.0,-12.0,2024-08-21 20:55:16,十倍金牛,804,1726916882804101756,223.204.221.23,0.150000000000
14196,3722322,40153,3858739,0.1,0.2,2024-08-21 20:55:18,超级王牌,320,gfg_320101_1724244918222_110096,143.44.165.80,10.000000000000
14197,4009493,40240,4607576,1.3333333333333335,-1.3333333333333335,2024-08-21 20:55:18,十倍金牛,804,1726918132804101392,45.158.180.111,0.150000000000
14198,3598854,40153,3858739,0.1,-0.1,2024-08-21 20:55:19,三倍小丑,308,gfg_308101_1724244919691_110130,180.195.199.68,10.000000000000
14199,3604544,40056,2797610,0.2,0.2,2024-08-21 20:55:21,旺来,304,gfg_304101_1724244921496_110134,112.198.66.85,10.000000000000
14200,4009497,40226,4420615,1.5384615384615383,-1.5384615384615383,2024-08-21 20:55:24,人鱼传说,204,gfg_204102_1724244924525_12442,191.26.130.234,0.650000000000
14201,4009066,40152,3858661,0.125,-0.125,2024-08-21 20:55:26,超级王牌,320,gfg_320101_1724244926663_109356,120.28.192.61,10.000000000000
14202,4009643,40153,3858739,0.25,-0.15,2024-08-21 20:55:27,超级王牌,320,gfg_320101_1724244927403_109890,175.176.20.35,10.000000000000
14203,3598854,40153,3858739,0.1,-0.1,2024-08-21 20:55:27,三倍小丑,308,gfg_308101_1724244927675_110130,180.195.199.68,10.000000000000
14204,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:55:29,十倍金牛,904,gfg_904101_1724244929348_110078,110.54.176.247,10.000000000000
14205,3261698,5080,2061061,1.5,-1.5,2024-08-21 20:55:30,十倍金牛,904,gfg_904101_1724244930080_110070,223.198.74.143,1.000000000000
14206,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:55:30,大运夺宝,302,gfg_302101_1724244930194_109730,104.28.213.127,2.000000000000
14207,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:55:33,十倍金牛,904,gfg_904101_1724244933393_110078,110.54.176.247,10.000000000000
14208,4009643,40153,3858739,0.25,-0.22000000000000003,2024-08-21 20:55:39,超级王牌,320,gfg_320101_1724244939367_109890,175.176.20.35,10.000000000000
14209,3806340,40056,2797610,0.0,0.7,2024-08-21 20:55:41,财神捕鱼,202,gfg_202101_1724244941742_12447,180.195.112.75,10.000000000000
14210,3604544,40056,2797610,0.2,-0.16,2024-08-21 20:55:44,旺来,304,gfg_304101_1724244944532_110134,112.198.66.85,10.000000000000
14211,3806340,40056,2797610,0.0,0.0,2024-08-21 20:55:44,财神捕鱼,202,gfg_202101_1724244944742_12447,180.195.112.75,10.000000000000
14212,3722322,40153,3858739,0.1,-0.05,2024-08-21 20:55:44,超级王牌,320,gfg_320101_1724244944669_110096,143.44.165.80,10.000000000000
14213,4009497,40226,4420615,12.307692307692307,15.384615384615383,2024-08-21 20:55:45,人鱼传说,204,gfg_204102_1724244945525_12442,191.26.130.234,0.650000000000
14214,3594081,40227,4420621,0.25,-0.225,2024-08-21 20:55:45,大运夺宝,302,gfg_302101_1724244946003_109730,104.28.213.127,2.000000000000
14215,3806340,40056,2797610,0.0,0.0,2024-08-21 20:55:47,财神捕鱼,202,gfg_202101_1724244947742_12447,180.195.112.75,10.000000000000
14216,3722322,40153,3858739,0.1,-0.045,2024-08-21 20:55:51,超级王牌,320,gfg_320101_1724244951831_110096,143.44.165.80,10.000000000000
14217,3261698,5080,2061061,1.5,-1.05,2024-08-21 20:55:53,十倍金牛,904,gfg_904101_1724244953327_110070,223.198.74.143,1.000000000000
14218,3712921,40056,2797610,1.0,-0.8,2024-08-21 20:55:53,金蟾捕鱼,201,gfg_201101_1724244953801_12457,112.209.62.147,10.000000000000
14219,3604544,40056,2797610,0.2,-0.2,2024-08-21 20:55:53,旺来,304,gfg_304101_1724244953933_110134,112.198.66.85,10.000000000000
14220,4009643,40153,3858739,0.25,-0.25,2024-08-21 20:55:53,超级王牌,320,gfg_320101_1724244953422_109890,175.176.20.35,10.000000000000
14221,3594081,40227,4420621,0.25,-0.25,2024-08-21 20:55:56,大运夺宝,302,gfg_302101_1724244956662_109730,104.28.213.127,2.000000000000
14222,3598854,40153,3858739,0.1,-0.1,2024-08-21 20:55:57,三倍小丑,308,gfg_308101_1724244957863_110130,180.195.199.68,10.000000000000
14223,4009497,40226,4420615,6.153846153846153,-6.153846153846153,2024-08-21 20:55:57,人鱼传说,204,gfg_204102_1724244957525_12442,191.26.130.234,0.650000000000
14224,3712921,40056,2797610,0.9,-0.9,2024-08-21 20:55:59,金蟾捕鱼,201,gfg_201101_1724244959801_12457,112.209.62.147,10.000000000000
14225,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:56:00,十倍金牛,904,gfg_904101_1724244960853_110078,110.54.176.247,10.000000000000
14226,3598854,40153,3858739,0.1,-0.1,2024-08-21 20:56:00,三倍小丑,308,gfg_308101_1724244960965_110130,180.195.199.68,10.000000000000
14227,3261698,5080,2061061,1.5,-1.5,2024-08-21 20:56:01,十倍金牛,904,gfg_904101_1724244962001_110070,223.198.74.143,1.000000000000
14228,4009493,40240,4607576,1.3333333333333335,0.0,2024-08-21 20:56:02,十倍金牛,804,1724963132804101018,45.158.180.111,0.150000000000
14229,3261698,5080,2061061,1.5,-1.5,2024-08-21 20:56:06,十倍金牛,904,gfg_904101_1724244966236_110070,223.198.74.143,1.000000000000
14230,4009643,40153,3858739,0.2,-0.18,2024-08-21 20:56:08,超级王牌,320,gfg_320101_1724244967852_109890,175.176.20.35,10.000000000000
14231,3984421,40056,2797610,0.1,-0.1,2024-08-21 20:56:09,超级王牌,320,gfg_320101_1724244968764_110052,110.54.206.113,10.000000000000
14232,4009066,40152,3858661,0.25,-0.25,2024-08-21 20:56:09,超级王牌,320,gfg_320101_1724244969255_109356,120.28.192.61,10.000000000000
14233,4009497,40226,4420615,18.46153846153846,-18.46153846153846,2024-08-21 20:56:09,人鱼传说,204,gfg_204102_1724244969442_12442,191.26.130.234,0.650000000000
14234,3712921,40056,2797610,0.6,-0.6,2024-08-21 20:56:12,金蟾捕鱼,201,gfg_201101_1724244971718_12457,112.209.62.147,10.000000000000
14235,3594081,40227,4420621,0.25,-0.225,2024-08-21 20:56:17,大运夺宝,302,gfg_302101_1724244976785_109730,104.28.213.127,2.000000000000
14236,4009643,40153,3858739,0.2,-0.2,2024-08-21 20:56:18,超级王牌,320,gfg_320101_1724244978577_109890,175.176.20.35,10.000000000000
14237,3604544,40056,2797610,0.2,0.27999999999999997,2024-08-21 20:56:21,旺来,304,gfg_304101_1724244981228_110134,112.198.66.85,10.000000000000
14238,3261698,5080,2061061,1.5,-1.5,2024-08-21 20:56:23,十倍金牛,904,gfg_904101_1724244982932_110070,223.198.74.143,1.000000000000
14239,3722322,40153,3858739,0.1,-0.1,2024-08-21 20:56:23,超级王牌,320,gfg_320101_1724244982684_110096,143.44.165.80,10.000000000000
14240,3722322,40153,3858739,0.1,0.135,2024-08-21 20:56:25,超级王牌,320,gfg_320101_1724244985275_110096,143.44.165.80,10.000000000000
14241,3604544,40056,2797610,0.2,0.2,2024-08-21 20:56:32,旺来,304,gfg_304101_1724244991964_110134,112.198.66.85,10.000000000000
14242,3604544,40056,2797610,0.2,0.2,2024-08-21 20:56:35,旺来,304,gfg_304101_1724244994808_110134,112.198.66.85,10.000000000000
14243,3251776,5009,1582006,1.0,-1.0,2024-08-21 20:56:39,炸金花,12,ld_12101_1724244992_2,223.97.83.204,1.000000000000
14244,3604544,40056,2797610,0.2,-0.16,2024-08-21 20:56:40,旺来,304,gfg_304101_1724245000320_110134,112.198.66.85,10.000000000000
14245,3886499,40056,2797610,1.0,-1.0,2024-08-21 20:56:41,十倍金牛,904,gfg_904101_1724245000839_110078,110.54.176.247,10.000000000000
